# x, y, err
3.7000 1.6000 -0.0167
3.8000 1.6000 -0.0076
3.9000 1.6000 -0.0002
4.0000 1.6000 0.0035
4.1000 1.6000 0.0108
4.2000 1.6000 0.0242
4.3000 1.6000 0.0527
4.4000 1.6000 0.0759
4.5000 1.6000 0.0954
4.6000 1.6000 0.1004
4.7000 1.6000 0.1052
4.8000 1.6000 0.1172
4.9000 1.6000 0.1251
0.0000 1.7000 0.1022
0.1000 1.7000 0.0844
0.2000 1.7000 0.0655
0.3000 1.7000 0.0532
0.4000 1.7000 0.0496
0.5000 1.7000 0.0379
0.6000 1.7000 0.0152
0.7000 1.7000 0.0104
0.8000 1.7000 0.0128
0.9000 1.7000 0.0085
1.0000 1.7000 -0.0032
1.1000 1.7000 -0.0072
1.2000 1.7000 -0.0199
1.3000 1.7000 -0.0141
1.4000 1.7000 -0.0201
1.5000 1.7000 -0.0085
1.6000 1.7000 -0.0084
1.7000 1.7000 -0.0179
1.8000 1.7000 -0.0177
1.9000 1.7000 -0.0160
2.0000 1.7000 -0.0058
2.1000 1.7000 0.0092
2.2000 1.7000 0.0123
2.3000 1.7000 0.0201
2.4000 1.7000 0.0065
2.5000 1.7000 -0.0076
2.6000 1.7000 -0.0067
2.7000 1.7000 0.0035
2.8000 1.7000 0.0121
2.9000 1.7000 0.0185
3.0000 1.7000 0.0187
3.1000 1.7000 0.0171
3.2000 1.7000 0.0163
3.3000 1.7000 0.0143
3.4000 1.7000 -0.0002
3.5000 1.7000 -0.0059
3.6000 1.7000 -0.0132
3.7000 1.7000 -0.0129
3.8000 1.7000 -0.0148
3.9000 1.7000 0.0023
4.0000 1.7000 0.0052
4.1000 1.7000 0.0117
4.2000 1.7000 0.0274
4.3000 1.7000 0.0534
4.4000 1.7000 0.0734
4.5000 1.7000 0.0830
4.6000 1.7000 0.0987
4.7000 1.7000 0.1061
4.8000 1.7000 0.1135
4.9000 1.7000 0.1090
0.0000 1.8000 0.0859
0.1000 1.8000 0.0657
0.2000 1.8000 0.0669
0.3000 1.8000 0.0466
0.4000 1.8000 0.0421
0.5000 1.8000 0.0239
0.6000 1.8000 0.0098
0.7000 1.8000 0.0107
0.8000 1.8000 0.0112
0.9000 1.8000 0.0071
1.0000 1.8000 0.0022
