# x, y, corr
2.7000 1.5000 0.1572
2.8000 1.5000 0.1711
2.9000 1.5000 0.1385
3.0000 1.5000 0.0770
3.1000 1.5000 0.0304
3.2000 1.5000 -0.0518
3.3000 1.5000 -0.0686
3.4000 1.5000 -0.0306
3.5000 1.5000 -0.0694
3.6000 1.5000 -0.0976
3.7000 1.5000 -0.0701
3.8000 1.5000 -0.0443
3.9000 1.5000 -0.0325
4.0000 1.5000 -0.0738
4.1000 1.5000 -0.0900
4.2000 1.5000 -0.0915
4.3000 1.5000 -0.0484
4.4000 1.5000 -0.0265
4.5000 1.5000 0.0260
4.6000 1.5000 0.0485
4.7000 1.5000 0.0364
4.8000 1.5000 0.0331
4.9000 1.5000 -0.0350
0.0000 1.6000 -0.0056
0.1000 1.6000 -0.0064
0.2000 1.6000 0.0390
0.3000 1.6000 0.1112
0.4000 1.6000 0.0967
0.5000 1.6000 0.0698
0.6000 1.6000 0.0587
0.7000 1.6000 0.0248
0.8000 1.6000 -0.0183
0.9000 1.6000 -0.0752
1.0000 1.6000 -0.0684
1.1000 1.6000 -0.0293
1.2000 1.6000 -0.0129
1.3000 1.6000 0.0291
1.4000 1.6000 0.0716
1.5000 1.6000 0.0199
1.6000 1.6000 0.0033
1.7000 1.6000 0.0026
1.8000 1.6000 0.0195
1.9000 1.6000 0.0422
2.0000 1.6000 0.1074
2.1000 1.6000 0.1424
2.2000 1.6000 0.1536
2.3000 1.6000 0.1693
2.4000 1.6000 0.1702
2.5000 1.6000 0.1651
2.6000 1.6000 0.1573
2.7000 1.6000 0.1538
2.8000 1.6000 0.1418
2.9000 1.6000 0.1120
3.0000 1.6000 0.1209
3.1000 1.6000 0.0338
3.2000 1.6000 -0.0619
3.3000 1.6000 -0.0715
3.4000 1.6000 -0.0725
3.5000 1.6000 -0.0866
3.6000 1.6000 -0.0967
3.7000 1.6000 -0.0914
3.8000 1.6000 -0.0872
3.9000 1.6000 -0.0522
4.0000 1.6000 -0.0718
4.1000 1.6000 -0.0492
4.2000 1.6000 -0.0820
4.3000 1.6000 -0.0716
4.4000 1.6000 -0.0295
4.5000 1.6000 0.0147
4.6000 1.6000 0.0447
4.7000 1.6000 0.0622
4.8000 1.6000 0.0500
4.9000 1.6000 0.0135
0.0000 1.7000 0.0503
0.1000 1.7000 0.0303
0.2000 1.7000 0.0491
0.3000 1.7000 0.0982
0.4000 1.7000 0.1040
0.5000 1.7000 0.1021
0.6000 1.7000 0.0999
0.7000 1.7000 0.0970
0.8000 1.7000 0.0626
0.9000 1.7000 -0.0110
1.0000 1.7000 -0.0008
1.1000 1.7000 -0.0044
1.2000 1.7000 0.0224
1.3000 1.7000 0.0611
1.4000 1.7000 0.0644
1.5000 1.7000 0.0252
1.6000 1.7000 0.0298
1.7000 1.7000 0.0265
1.8000 1.7000 0.0192
1.9000 1.7000 0.0352
2.0000 1.7000 0.0812
2.1000 1.7000 0.1021
2.2000 1.7000 0.1089
2.3000 1.7000 0.1272
2.4000 1.7000 0.1550
2.5000 1.7000 0.1710
2.6000 1.7000 0.1425
2.7000 1.7000 0.1301
2.8000 1.7000 0.1296
2.9000 1.7000 0.1322
3.0000 1.7000 0.1348
3.1000 1.7000 0.0255
3.2000 1.7000 -0.0505
3.3000 1.7000 -0.0320
3.4000 1.7000 -0.0839
3.5000 1.7000 -0.1390
3.6000 1.7000 -0.1209
3.7000 1.7000 -0.0992
3.8000 1.7000 -0.0658
3.9000 1.7000 -0.0350
4.0000 1.7000 -0.0782
4.1000 1.7000 -0.0879
4.2000 1.7000 -0.0734
4.3000 1.7000 -0.0539
4.4000 1.7000 0.0046
4.5000 1.7000 0.0350
4.6000 1.7000 0.0603
4.7000 1.7000 0.0686
